alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
0.721018681980711	0.535952594859929	0.963119249162231	0.945965855195674	0.899292159863743	0.993737729576114	Cairina_moschata	W>S
1.04034482655711	0.761309657853625	1.51644369474529	1.00659117779701	0.954827110027272	1.06840919930293	Penelope_pileata	W>S
1.0089322674401	0.729191267592579	1.32004335770547	1.00148209201887	0.947796649705029	1.04598238170026	Gallus_gallus	W>S
1.83237458002738	1.40709322098623	2.54335772365118	1.09795956908347	1.05637411095909	1.14518787395259	Anseranas_semipalmata	S>S
1.33634512188153	1.0629982710137	1.7497739446102	1.04798736264482	1.01017907962711	1.090889161523	Cairina_moschata	S>S
2.16337072401764	1.57965729540047	3.26116697991734	1.12258766839907	1.07490107263912	1.17688166884597	Penelope_pileata	S>S
1.55947274195411	1.12121745592333	2.20923500928431	1.0728630201556	1.01904840945386	1.12559950744087	Gallus_gallus	S>S
2.61091397218625	1.70615574355566	4.74886810761861	1.14870786958598	1.08698141206855	1.21736847656732	Anseranas_semipalmata	W>W
2.28182402833643	1.72975335906568	3.2884830766908	1.13019426770689	1.08911102495055	1.17787820975124	Cairina_moschata	W>W
3.06868329906718	2.0375859213581	5.57683839388881	1.16948016078006	1.11386080352631	1.23196750575178	Penelope_pileata	W>W
1.84050067746072	1.29158641842648	2.64547287611905	1.09863292577609	1.04241405518347	1.15045810992023	Gallus_gallus	W>W
1.50266666064884	1.1882607391729	1.94334185128977	1.06695080738646	1.02867737770044	1.10683342256879	Anseranas_semipalmata	gc-BGC-affected
1.2178197954992	1.00371498701547	1.51961191865996	1.03273782597084	1.00061801654087	1.06874232162657	Cairina_moschata	gc-BGC-affected
1.7428600316357	1.35684118086324	2.3291023036542	1.09027803376375	1.05046884841183	1.13307914891404	Penelope_pileata	gc-BGC-affected
1.3422780203048	1.02039979727796	1.81354764184089	1.04871013280485	1.00336563705616	1.09638455850098	Gallus_gallus	gc-BGC-affected
2.20680190157746	1.60672923723353	3.2660658053053	1.12544189284905	1.07758499662684	1.17706132603387	Anseranas_semipalmata	gc-BGC-unaffected
1.82782814713995	1.44702808294362	2.39163283276357	1.09758114756457	1.06089401344424	1.13677117594808	Cairina_moschata	gc-BGC-unaffected
2.64894156584478	1.94297766743361	3.96036925049967	1.15063195140196	1.106805393946	1.19893473657574	Penelope_pileata	gc-BGC-unaffected
1.7259357655266	1.2883363679147	2.41951046292041	1.08876899873028	1.04200087189359	1.13837365302362	Gallus_gallus	gc-BGC-unaffected
