alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
1.09023297539646	0.90395293861371	1.29323732184627	1.01438962011389	0.983184622645098	1.04262348820926	Anseranas_semipalmata	W>S
0.634946753236308	0.481972948748712	0.825574927964251	0.925572857130039	0.883482567008915	0.968151572533142	Cairina_moschata	W>S
0.933948777026368	0.694011121805729	1.266480812988	0.988615482175078	0.93979006901519	1.03919156833521	Penelope_pileata	W>S
0.884784408271487	0.691834819288796	1.09169803196284	0.979623559557107	0.939283832125576	1.01461301305791	Gallus_gallus	W>S
1.63289059641335	1.37708566683197	1.98870014608366	1.08012620517737	1.0528778680681	1.11027092021696	Anseranas_semipalmata	S>S
1.12836512919729	0.944944472554089	1.38751802610419	1.02010387024863	0.990564336030699	1.05410332988306	Cairina_moschata	S>S
1.87313543229838	1.49423080759241	2.39038743333761	1.10129879045299	1.06604986275902	1.13669897228322	Penelope_pileata	S>S
1.32731087776707	1.0757762081952	1.60103795678443	1.04687969577448	1.01216833296641	1.0770253986768	Gallus_gallus	S>S
2.41316278980507	1.89876896237818	3.35167938106037	1.13801107426677	1.1033506491943	1.18013577250931	Anseranas_semipalmata	W>W
1.94308057698963	1.66452588308507	2.31212004397039	1.10681331486052	1.08313247362362	1.13205238402707	Cairina_moschata	W>W
2.63623353090054	1.98292018564206	3.65009848213473	1.14999344028154	1.10983869546954	1.18996719405092	Penelope_pileata	W>W
1.61119111644904	1.34263707609579	1.92591735249482	1.07802200722356	1.04875375697927	1.10548456443416	Gallus_gallus	W>W
1.3149475879879	1.14473522284755	1.54237548611537	1.04534985149299	1.02249465284505	1.07111137976765	Anseranas_semipalmata	gc-BGC-affected
1.05332073880502	0.927705166685132	1.22572250086712	1.00865601718513	0.987498981593196	1.03380512781493	Cairina_moschata	gc-BGC-affected
1.52186047222924	1.28051489887717	1.82848787567128	1.0689782375586	1.04100169059997	1.09763613540617	Penelope_pileata	gc-BGC-affected
1.15823658087744	0.996114242382818	1.36700944497852	1.0244391775334	0.99935111302171	1.05168398542686	Gallus_gallus	gc-BGC-affected
2.00634622039126	1.66611281318504	2.52589356465394	1.11158020917723	1.08328139878288	1.14425596771181	Anseranas_semipalmata	gc-BGC-unaffected
1.55424436555928	1.35142240583873	1.79215776027183	1.07232985392634	1.04981699657849	1.09456936513916	Cairina_moschata	gc-BGC-unaffected
2.28543977884825	1.84392348942541	2.97184816141256	1.13041782991772	1.09891540009936	1.16548535939931	Penelope_pileata	gc-BGC-unaffected
1.49338143319003	1.27153896757318	1.80661317624523	1.06595881221414	1.03984654918236	1.09579911511287	Gallus_gallus	gc-BGC-unaffected
